"","studyName","location","latitude","longitude","vegetation","map","mat","grouping","lai","species","speciesMatched","family","pft","growingCondition","status","light","age","a.lf","a.ssba","a.ssbh","a.ssbc","a.shba","a.shbh","a.shbc","a.sbba","a.sbbh","a.sbbc","a.stba","a.stbh","a.stbc","a.cp","a.cs","h.t","h.c","d.ba","d.bh","h.bh","d.cr","c.d","m.lf","m.ss","m.sh","m.sb","m.st","m.so","m.br","m.rf","m.rc","m.rt","m.to","a.ilf","ma.ilf","r.st","r.ss","r.sb","r.sh","n.lf","n.ss","n.sb","n.sh","n.rf","n.rc","count"
"7241","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00282743338823081,NA,0.636172512351933,NA,6.3,NA,NA,0.06,1.3,0.9,NA,0.3,NA,NA,4.7,NA,NA,6.7,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7242","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00636172512351933,NA,8.04247719318987,NA,9.1,NA,NA,0.09,1.3,3.2,NA,0.2,NA,NA,3.5,NA,NA,1.9,NA,NA,NA,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7243","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0283528736986479,NA,27.3397100678652,NA,10.5,NA,NA,0.19,1.3,5.9,NA,2.9,NA,NA,18,NA,NA,25.9,NA,NA,NA,120.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7244","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00865901475145687,NA,9.0792027688745,NA,8.7,NA,NA,0.105,1.3,3.4,NA,0.4,NA,NA,3.9,NA,NA,6.6,NA,NA,NA,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7245","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0132732289614169,NA,11.3411494794592,NA,8.5,NA,NA,0.13,1.3,3.8,NA,1.6,NA,NA,12,NA,NA,6.7,NA,NA,NA,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7246","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0226980069221863,NA,30.1907054009979,NA,11.1,NA,NA,0.17,1.3,6.2,NA,2.7,NA,NA,20.6,NA,NA,11,NA,NA,NA,108.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7247","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0380132711084365,NA,44.1786466911065,NA,12.1,NA,NA,0.22,1.3,7.5,NA,4.9,NA,NA,38.7,NA,NA,28.9,NA,NA,NA,220.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7248","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0660519855417254,NA,69.3977817177985,NA,14.3,NA,NA,0.29,1.3,9.4,NA,10.2,NA,NA,49.5,NA,NA,63.1,NA,NA,NA,333.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7249","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0804247719318987,NA,67.9290871522453,NA,13.8,NA,NA,0.32,1.3,9.3,NA,18.9,NA,NA,72.2,NA,NA,61.2,NA,NA,NA,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7250","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113411494794592,NA,80.1184666481737,NA,14,NA,NA,0.38,1.3,10.1,NA,23.7,NA,NA,115.7,NA,NA,131.1,NA,NA,NA,747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7251","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21237166338267,NA,113.097335529233,NA,16.4,NA,NA,0.52,1.3,12,NA,42.3,NA,NA,290,NA,NA,345.1,NA,NA,NA,1886.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7252","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128824933751266,NA,89.9202357273738,NA,15.2,NA,NA,0.405,1.3,10.7,NA,21.3,NA,NA,124.5,NA,NA,179.8,NA,NA,NA,827.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7253","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141862543263664,NA,136.847775990371,NA,16.8,NA,NA,0.425,1.3,13.2,NA,24,NA,NA,145.8,NA,NA,194.9,NA,NA,NA,959.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7254","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145220120412188,NA,91.6088417786784,NA,14.9,NA,NA,0.43,1.3,10.8,NA,18.6,NA,NA,132.1,NA,NA,274.6,NA,NA,NA,1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7255","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311724531052447,NA,158.367685667461,NA,18,NA,NA,0.63,1.3,14.2,NA,59,NA,NA,372.9,NA,NA,459.4,NA,NA,NA,2680.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7256","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465662571078347,NA,153.9380400259,NA,18.4,NA,NA,0.77,1.3,14,NA,70.1,NA,NA,550.3,NA,NA,652.7,NA,NA,NA,4516.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7257","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502654824574367,NA,191.134497044403,NA,18.3,NA,NA,0.8,1.3,15.6,NA,60.3,NA,NA,516.9,NA,NA,688.1,NA,NA,NA,4139.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"7258","Hamilton2005","Dookie Bushland Reserve, University of Melbourne, Dookie, Victoria, Australia",-36.4,145.683,"Wo",556,NA,NA,NA,"Eucalyptus microcarpa","Eucalyptus microcarpa","Myrtaceae","floodplain_sclerophyll","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.801184666481737,NA,188.691908756237,NA,19.8,NA,NA,1.01,1.3,15.5,NA,79.4,NA,NA,788,NA,NA,1038.5,NA,NA,NA,7410.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
"20261","Ximenes2004","Flat Rock State Forest",-35.41667,150.3,"TempF",NA,NA,NA,NA,"Eucalyptus eugenioides","Eucalyptus eugenioides","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036305030103047,NA,NA,NA,18.3,NA,NA,0.215,1.3,NA,NA,NA,NA,NA,18.2,NA,172.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398
"20275","Ximenes2004","Flat Rock State Forest",-35.41667,150.3,"TempF",NA,NA,NA,NA,"Eucalyptus eugenioides","Eucalyptus eugenioides","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0111220233918713,NA,NA,NA,15.84,NA,NA,0.119,1.3,NA,NA,NA,NA,NA,5.5,NA,52.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398
"20359","Ximenes2004","Clyde State Forest",-35.45,150.2,"TempF",NA,NA,NA,NA,"Eucalyptus eugenioides","Eucalyptus eugenioides","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06157521601036,NA,NA,NA,18.55,NA,NA,0.28,1.3,NA,NA,NA,NA,NA,34.4,NA,331.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398
"20373","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus eugenioides","Eucalyptus eugenioides","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103491130592718,NA,NA,NA,14.73,NA,NA,0.363,1.3,NA,NA,NA,NA,NA,42.8,NA,418.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398
"20381","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus eugenioides","Eucalyptus eugenioides","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0289529178954835,NA,NA,NA,11.18,NA,NA,0.192,1.3,NA,NA,NA,NA,NA,11.4,NA,111.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398
"20431","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus eugenioides","Eucalyptus eugenioides","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0257304292310638,NA,NA,NA,10.07,NA,NA,0.181,1.3,NA,NA,NA,NA,NA,12.9,NA,126.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398
"20432","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus eugenioides","Eucalyptus eugenioides","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224800589318435,NA,NA,NA,15.96,NA,NA,0.535,1.3,NA,NA,NA,NA,NA,161,NA,1575.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398
"20453","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus eugenioides","Eucalyptus eugenioides","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0219039693789914,NA,NA,NA,13.42,NA,NA,0.167,1.3,NA,NA,NA,NA,NA,10.7,NA,104.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398
"20526","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus eugenioides","Eucalyptus eugenioides","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0660519855417254,NA,NA,NA,19,NA,NA,0.29,1.3,NA,NA,NA,NA,NA,23.9,NA,234.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398
"20531","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus eugenioides","Eucalyptus eugenioides","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010028749148422,NA,NA,NA,10.2,NA,NA,0.113,1.3,NA,NA,NA,NA,NA,4,NA,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398
"20532","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus eugenioides","Eucalyptus eugenioides","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107513154587477,NA,NA,NA,NA,NA,NA,0.117,1.3,NA,NA,NA,NA,NA,5.1,NA,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398
"20678","Ximenes2004","Flat Rock State Forest",-35.41667,150.3,"TempF",NA,NA,NA,NA,"Eucalyptus eugenioides","Eucalyptus eugenioides","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185507904601824,NA,NA,NA,29.848,NA,NA,0.486,1.3,NA,NA,NA,NA,NA,178.6,NA,1685.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398
"20287","Ximenes2004","Clyde State Forest",-35.45,150.2,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145267244301992,NA,NA,NA,NA,NA,NA,0.136,1.3,NA,NA,NA,NA,NA,9.1,NA,62.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20322","Ximenes2004","Clyde State Forest",-35.45,150.2,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135265198691126,NA,NA,NA,20.8,NA,NA,0.415,1.3,NA,NA,NA,NA,NA,129.5,NA,883.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20332","Ximenes2004","Clyde State Forest",-35.45,150.2,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0794226038754036,NA,NA,NA,16.8,NA,NA,0.318,1.3,NA,NA,NA,NA,NA,82.9,NA,565.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20362","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0585349397198484,NA,NA,NA,11.01,NA,NA,0.273,1.3,NA,NA,NA,NA,NA,52.2,NA,376.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20370","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102921716924255,NA,NA,NA,13,NA,NA,0.362,1.3,NA,NA,NA,NA,NA,72.3,NA,522.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20385","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0490873852123405,NA,NA,NA,13.41,NA,NA,0.25,1.3,NA,NA,NA,NA,NA,25.5,NA,184.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20389","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.099538221636339,NA,NA,NA,18.95,NA,NA,0.356,1.3,NA,NA,NA,NA,NA,92.1,NA,665.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20437","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036305030103047,NA,NA,NA,14.76,NA,NA,0.215,1.3,NA,NA,NA,NA,NA,23.8,NA,172.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20449","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19244218498646,NA,NA,NA,21.76,NA,NA,0.495,1.3,NA,NA,NA,NA,NA,191.6,NA,1384.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20452","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278985994009388,NA,NA,NA,21.47,NA,NA,0.596,1.3,NA,NA,NA,NA,NA,253.1,NA,1829.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20454","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196349540849362,NA,NA,NA,17.7,NA,NA,0.5,1.3,NA,NA,NA,NA,NA,125.5,NA,907.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20457","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0581068977207968,NA,NA,NA,13.1,NA,NA,0.272,1.3,NA,NA,NA,NA,NA,39.5,NA,285.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20460","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065144065264838,NA,NA,NA,12.26,NA,NA,0.288,1.3,NA,NA,NA,NA,NA,33,NA,238.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20461","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0387075630848798,NA,NA,NA,12.79,NA,NA,0.222,1.3,NA,NA,NA,NA,NA,27.3,NA,196.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20464","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011499014510302,NA,NA,NA,4.78,NA,NA,0.121,1.3,NA,NA,NA,NA,NA,4.8,NA,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20471","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255175863287831,NA,NA,NA,23.94,NA,NA,0.57,1.3,NA,NA,NA,NA,NA,278.6,NA,2012.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20476","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0891968840188848,NA,NA,NA,15.9,NA,NA,0.337,1.3,NA,NA,NA,NA,NA,87.7,NA,633.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20482","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0397607820219958,NA,NA,NA,12.9,NA,NA,0.225,1.3,NA,NA,NA,NA,NA,27.8,NA,201.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20490","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140530507978542,NA,NA,NA,14.35,NA,NA,0.423,1.3,NA,NA,NA,NA,NA,129.1,NA,932.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20491","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103868907109313,NA,NA,NA,10.7,NA,NA,0.115,1.3,NA,NA,NA,NA,NA,5.6,NA,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
"20517","Ximenes2004","Mogo State Forest",-35.73333,150.0667,"TempF",NA,NA,NA,NA,"Eucalyptus paniculata","Eucalyptus paniculata","Myrtaceae","med_sclerophyll_resprout","FW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14119574022294,NA,NA,NA,18.39,NA,NA,0.424,1.3,NA,NA,NA,NA,NA,189.5,NA,1368.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228
